Package name,package,version,source_file,hit_rules_count,hit_rules,rule_IG-001,rule_IG-002,rule_IG-003,rule_IG-004,rule_IG-005,rule_IG-006,rule_IG-007,rule_IG-008,rule_IG-009,rule_IG-010,rule_IG-011,rule_DT-001,rule_DT-002,rule_DT-003,rule_DT-004,rule_DT-006,rule_DT-007,rule_DT-008,rule_DT-009,rule_DT-010,rule_DT-011,rule_DT-012,rule_DT-013,rule_IG-013,rule_IG-014,rule_DT-014,rule_DT-016,rule_DT-017,rule_DT-018,rule_DT-020,rule_DT-030,rule_DT-032,rule_IG-012,rule_DE-001,rule_DE-002,rule_DE-003,rule_DE-004,rule_DE-005,rule_DE-006,rule_DE-007,rule_PE-001,rule_PE-002,rule_PE-003,rule_PE-004,rule_PE-005,rule_PE-006,rule_PE-007,rule_PE-008,rule_PE-009,rule_PE-010,rule_PE-011,rule_PE-012,rule_PE-013,rule_PE-014,rule_PE-015,rule_PE-016,rule_SP-001,rule_SP-002,rule_SP-003,rule_SP-004,malicious_node_count,malicious_ratio,category_diversity,IG_ratio,DT_ratio,DE_ratio,PE_ratio,SP_ratio,malicious_internal_edges,malicious_density,malicious_components,mean_degree_centrality_full,max_degree_centrality_full,mean_malicious_pagerank,max_malicious_pagerank,sum_malicious_pagerank,mean_malicious_betweenness,max_malicious_betweenness,mean_degree_centrality_sub,max_degree_centrality_sub,mean_pagerank_sub,max_pagerank_sub,mean_betweenness_sub,max_betweenness_sub,num_malicious_communities,max_community_maliciousness_ratio,malicious_community_entropy
react-rails-builds-1.0.0,react-rails-builds,1.0.0,10月4日,11,"DE-001,DT-001,DT-002,DT-003,DT-010,IG-001,IG-002,IG-003,IG-004,PE-001,PE-002",1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.28888888888888886,4,0.46153846153846156,0.3076923076923077,0.07692307692307693,0.15384615384615385,0,0,0,13,0.03496503496503496,0.06818181818181818,0.021327017577882613,0.030158810144643604,0.27725122851247397,0.0010570824524312897,0.005813953488372093,0,0,0.0769230769230769,0.07692307692307691,0,0,6,0.8333333333333334,2.287783719941071
sevilla-test-package-99.0.0,sevilla-test-package,99.0.0,10月1日,7,"DE-001,DE-003,DE-007,DT-004,DT-009,PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0.45348837209302323,3,0,0.008547008547008548,0.9743589743589743,0.017094017094017096,0,41,0.0030209254347185383,76,0.007715587482124429,0.019455252918287938,0.0036167405321468195,0.006383146309101338,0.4231586422611779,3.2175995211014675e-05,0.0003529304474708171,0.006041850869437072,0.02586206896551724,0.008547008547008543,0.017498761045618517,2.562821153525801e-06,7.496251874062968e-05,19,0.6521739130434783,3.7159816474455374
sevilla-test-pkg-99.0.0,sevilla-test-pkg,99.0.0,10月1日,7,"DE-001,DE-003,DE-007,DT-004,DT-009,PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0.45348837209302323,3,0,0.008547008547008548,0.9743589743589743,0.017094017094017096,0,41,0.0030209254347185383,76,0.007715587482124429,0.019455252918287938,0.0036167405321468195,0.006383146309101338,0.4231586422611779,3.2175995211014675e-05,0.0003529304474708171,0.006041850869437072,0.02586206896551724,0.008547008547008543,0.017498761045618517,2.562821153525801e-06,7.496251874062968e-05,19,0.6521739130434783,3.7159816474455374
shakti-platform-96.87.33,shakti-platform,96.87.33,10月6日,13,"DE-001,DE-002,DT-001,DT-002,DT-003,DT-011,DT-032,IG-001,IG-003,IG-007,PE-001,PE-002,PE-015",1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,0.14285714285714285,4,0.2,0.1,0.64,0.06,0,19,0.007755102040816327,31,0.006246418338108879,0.020057306590257878,0.002938932653829082,0.005743353760371921,0.1469466326914541,6.455225109508281e-05,0.0005763593847775252,0.015510204081632657,0.08163265306122448,0.020000000000000028,0.04331831721847652,0.001488095238095238,0.01403061224489796,12,0.5714285714285714,3.1909521314928404
sp-web-utils-lib-99.0.0,sp-web-utils-lib,99.0.0,10月3日,6,"DE-001,DE-002,DE-003,DE-007,PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0.4548736462093863,2,0,0,0.9841269841269841,0.015873015873015872,0,48,0.0030476190476190477,78,0.007275132275132285,0.018115942028985508,0.003343787465064953,0.0060282655814140095,0.4213172205981841,3.0702469832904615e-05,0.0005474308300395257,0.0060952380952381,0.024,0.007936507936507945,0.01605148847482961,3.072196620583717e-06,6.451612903225807e-05,21,0.7142857142857143,3.9386100553088266
stack-ui-elements-1.0.0,stack-ui-elements,1.0.0,10月6日,10,"DE-001,DT-001,DT-002,DT-003,DT-007,DT-010,IG-001,IG-003,PE-001,PE-002",1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.34285714285714286,4,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0,0,12,0.04656862745098039,0.08823529411764705,0.028523123276703075,0.04138498426552796,0.3422774793204369,0.00089126559714795,0.0035650623885918,0,0,0.08333333333333333,0.08333333333333333,0,0,6,0.6,2.355388542207534
stylelint-config-twbs-applestrap-2.2.0,stylelint-config-twbs-applestrap,2.2.0,9月30日,11,"DE-001,DT-001,DT-002,DT-003,DT-010,IG-001,IG-002,IG-003,IG-004,PE-001,PE-002",1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.28888888888888886,4,0.46153846153846156,0.3076923076923077,0.07692307692307693,0.15384615384615385,0,0,0,13,0.03496503496503496,0.06818181818181818,0.021327017577882613,0.030158810144643604,0.27725122851247397,0.0010570824524312897,0.005813953488372093,0,0,0.0769230769230769,0.07692307692307691,0,0,6,0.8333333333333334,2.287783719941071
token_security_check-1.0.3,token_security_check,1.0.3,10月1日,3,"DT-004,DT-017,IG-014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.16666666666666666,2,0.5,0.5,0,0,0,1,0.08333333333333333,3,0.07608695652173914,0.17391304347826086,0.04833734177353469,0.07704913714090982,0.19334936709413875,0.0029644268774703555,0.011857707509881422,0.16666666666666666,0.3333333333333333,0.25,0.3814311959962845,0,0,2,0.5,1
token_security_check-1.0.4,token_security_check,1.0.4,10月1日,3,"DT-004,DT-017,IG-014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.18181818181818182,2,0.5,0.5,0,0,0,1,0.08333333333333333,3,0.08333333333333333,0.19047619047619047,0.05259080597997741,0.08367744813028692,0.21036322391990964,0.0035714285714285718,0.014285714285714287,0.16666666666666666,0.3333333333333333,0.25,0.3814311959962845,0,0,2,0.5,1
trendwatch-30.1.1,trendwatch,30.1.1,10月1日,12,"DT-001,DT-002,DT-003,DT-007,DT-010,DT-018,IG-001,IG-003,PE-001,PE-002,PE-003,SP-004",1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0.10317460317460317,4,0.23076923076923078,0.5,0,0.23076923076923078,0.038461538461538464,0,0,26,0.005209929512718356,0.01195219123505976,0.0036719466014112604,0.005465951025119176,0.09547061163669276,0.00018071713147410363,0.004337211155378487,0,0,0.03846153846153844,0.03846153846153845,0,0,11,0.3333333333333333,3.2437357573361996
trendwatch-30.2.1,trendwatch,30.2.1,10月1日,11,"DE-001,DT-001,DT-002,DT-003,DT-010,IG-001,IG-003,IG-007,PE-001,PE-002,PE-003",1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.11403508771929824,4,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.46153846153846156,0,0,0,13,0.012933968686181074,0.02654867256637168,0.010153592046259588,0.016470033721274563,0.13199669660137464,0.00016629388310804245,0.0008106826801517068,0,0,0.0769230769230769,0.07692307692307691,0,0,5,0.3333333333333333,2.199687794731328
tw-webkit-universal-99.0.0,tw-webkit-universal,99.0.0,10月3日,6,"DE-001,DE-002,DE-003,DE-007,PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0.4548736462093863,2,0,0,0.9841269841269841,0.015873015873015872,0,48,0.0030476190476190477,78,0.007275132275132285,0.018115942028985508,0.003343787465064953,0.0060282655814140095,0.4213172205981841,3.0702469832904615e-05,0.0005474308300395257,0.0060952380952381,0.024,0.007936507936507945,0.01605148847482961,3.072196620583717e-06,6.451612903225807e-05,21,0.7142857142857143,3.9386100553088266
usage-tracker-secured-1.0.1,usage-tracker-secured,1.0.1,10月5日,5,"DT-017,IG-001,IG-003,PE-001,PE-002",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.2727272727272727,3,0.5,0.16666666666666666,0,0.3333333333333333,0,0,0,6,0.08730158730158728,0.19047619047619047,0.04811212236215296,0.06805657988991154,0.2886727341729178,0.003174603174603175,0.014285714285714287,0,0,0.16666666666666663,0.16666666666666663,0,0,4,0.3333333333333333,1.9182958340544896
usage-tracker-secured-1.0.2,usage-tracker-secured,1.0.2,10月5日,8,"DE-001,DE-002,DT-004,DT-017,IG-001,IG-003,PE-001,PE-002",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.2336448598130841,4,0.48,0.12,0.32,0.08,0,1,0.0016666666666666668,24,0.012830188679245283,0.03773584905660377,0.00986356777422832,0.014004556802727882,0.24658919435570803,0.00010767295597484279,0.0009613656783468105,0.003333333333333333,0.041666666666666664,0.039999999999999994,0.07153024000000001,0,0,11,0.6666666666666666,3.3834651896016474
v-pure-tooltip-2.0.0,v-pure-tooltip,2.0.0,9月30日,11,"DE-001,DT-001,DT-002,DT-004,DT-010,IG-001,IG-002,IG-003,IG-004,PE-001,PE-002",1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.15,4,0.3333333333333333,0.4,0.13333333333333333,0.13333333333333333,0,2,0.009523809523809525,13,0.019528619528619527,0.04040404040404041,0.009497779573959498,0.011877515992900496,0.14246669360939246,0.002906617192331478,0.018552875695732836,0.019047619047619046,0.07142857142857142,0.06666666666666665,0.11077116556378597,0,0,7,0.4166666666666667,2.5492553971685004
verdi-chat-library-99.0.0,verdi-chat-library,99.0.0,10月1日,7,"DE-001,DE-003,DE-007,DT-004,DT-009,PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0.45348837209302323,3,0,0.008547008547008548,0.9743589743589743,0.017094017094017096,0,41,0.0030209254347185383,76,0.007715587482124429,0.019455252918287938,0.0036167405321468195,0.006383146309101338,0.4231586422611779,3.2175995211014675e-05,0.0003529304474708171,0.006041850869437072,0.02586206896551724,0.008547008547008543,0.017498761045618517,2.562821153525801e-06,7.496251874062968e-05,19,0.6521739130434783,3.7159816474455374
vn-hrm-1.0.1,vn-hrm,1.0.1,10月5日,2,"PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.10526315789473684,1,0,0,0,1,0,0,0,2,0.1111111111111111,0.16666666666666666,0.05776853868608777,0.07023827801813856,0.11553707737217554,0.0196078431372549,0.0392156862745098,0,0,0.5,0.5,0,0,1,0.3333333333333333,0
vn-hrm-1.0.2,vn-hrm,1.0.2,10月5日,2,"PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.09375,1,0,0,0,1,0,0,0,3,0.07526881720430108,0.0967741935483871,0.03344266313649754,0.04403462766181218,0.10032798940949261,0.03046594982078853,0.06451612903225806,0,0,0.3333333333333333,0.3333333333333333,0,0,2,0.3333333333333333,0.9182958340544896
vn-hrm-1.0.3,vn-hrm,1.0.3,10月5日,2,"PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.09375,1,0,0,0,1,0,0,0,3,0.07526881720430108,0.0967741935483871,0.03344266313649754,0.04403462766181218,0.10032798940949261,0.03046594982078853,0.06451612903225806,0,0,0.3333333333333333,0.3333333333333333,0,0,2,0.3333333333333333,0.9182958340544896
withnotificationx-55.33.111,withnotificationx,55.33.111,10月3日,6,"DE-001,DE-002,IG-001,IG-003,PE-001,PE-002",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.234375,3,0.6666666666666666,0,0.2,0.13333333333333333,0,0,0,15,0.021164021164021163,0.06349206349206349,0.01745726821498945,0.025856776939963716,0.2618590232248418,0.0001877453490356716,0.002304147465437788,0,0,0.06666666666666665,0.06666666666666665,0,0,6,0.4375,2.196791631981637
zdachboostv1-1.0.5,zdachboostv1,1.0.5,10月4日,6,"DE-001,DE-002,DE-003,DE-007,DT-001,IG-001",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0.5095057034220533,3,0.007462686567164179,0.007462686567164179,0.9850746268656716,0,0,73,0.004096061048142745,61,0.007662071322775435,0.015267175572519083,0.0035506625859995414,0.007628699771874236,0.4757887865239386,0.0002896011737399694,0.005538299552513819,0.0081921220962855,0.03007518796992481,0.007462686567164161,0.013929438221116133,3.8257108170698124e-05,0.001139211665527455,16,0.8571428571428571,3.6366953296256845
zdachboostv1-1.0.6,zdachboostv1,1.0.6,10月4日,6,"DE-001,DE-002,DE-003,DE-007,DT-001,IG-001",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0.5095057034220533,3,0.007462686567164179,0.007462686567164179,0.9850746268656716,0,0,73,0.004096061048142745,61,0.007662071322775435,0.015267175572519083,0.0035506625859995414,0.007628699771874236,0.4757887865239386,0.0002896011737399694,0.005538299552513819,0.0081921220962855,0.03007518796992481,0.007462686567164161,0.013929438221116133,3.8257108170698124e-05,0.001139211665527455,16,0.8571428571428571,3.6366953296256845
vishu_transitive_fn-2.0.0,vishu_transitive_fn,2.0.0,10月1日,11,"DE-001,DT-001,DT-002,DT-004,DT-010,IG-001,IG-002,IG-003,IG-004,PE-001,PE-002",1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.15,4,0.3333333333333333,0.4,0.13333333333333333,0.13333333333333333,0,2,0.009523809523809525,13,0.019528619528619527,0.04040404040404041,0.0094977795739595,0.011877515992900496,0.1424666936093925,0.0029066171923314774,0.018552875695732836,0.019047619047619046,0.07142857142857142,0.06666666666666665,0.11077116556378597,0,0,7,0.4166666666666667,2.5492553971685004
mad-1.2.3.2.2.8-1.0.0,mad-1.2.3.2.2.8,1.0.0,10月1日,2,"DE-003,DE-007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0.45714285714285713,1,0,0,1,0,0,55,0.0017857142857142857,121,0.005060369318181827,0.010416666666666666,0.0023144900288628585,0.004290153334728661,0.4073502450798631,0.00019707609198215805,0.005340241514360313,0.0035714285714285713,0.017142857142857144,0.005681818181818182,0.01170640173037192,1.7539931333034777e-05,0.000689655172413793,18,0.5652173913043478,3.928764889387316
mad-10.1.1.2.2.8-1.0.0,mad-10.1.1.2.2.8,1.0.0,10月1日,2,"DE-003,DE-007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0.4621409921671018,1,0,0,1,0,0,61,0.00195814072932717,116,0.005117283402845545,0.010471204188481676,0.0023800410114294874,0.004166926833586343,0.42126725902301926,0.00020368438504597702,0.004947300435613088,0.003916281458654347,0.017045454545454544,0.005649717514124286,0.011296919544456113,1.7242644361288426e-05,0.0006818181818181819,15,0.5555555555555556,3.7112626519192817
mad-1.2.6.2.2.8-1.0.0,mad-1.2.6.2.2.8,1.0.0,10月1日,2,"DE-003,DE-007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0.46419098143236076,1,0,0,1,0,0,60,0.0019704433497536944,115,0.005121580547112469,0.010638297872340425,0.0024142179715041824,0.0041946986688451565,0.4224881450132319,0.00023712421479230004,0.006978510638297872,0.003940886699507395,0.017241379310344827,0.005714285714285698,0.0140432706604391,1.3667815142800193e-05,0.0005315261444422297,17,0.5714285714285714,3.8120038055526817
mad-1.2.7.2.2.8-1.0.0,mad-1.2.7.2.2.8,1.0.0,10月1日,2,"DE-003,DE-007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0.46419098143236076,1,0,0,1,0,0,60,0.0019704433497536944,115,0.005121580547112469,0.010638297872340425,0.0024142179715041824,0.0041946986688451565,0.4224881450132319,0.00023712421479230004,0.006978510638297872,0.003940886699507395,0.017241379310344827,0.005714285714285698,0.0140432706604391,1.3667815142800193e-05,0.0005315261444422297,17,0.5714285714285714,3.8120038055526817
mad-1.2.9.2.2.8-1.0.0,mad-1.2.9.2.2.8,1.0.0,10月1日,2,"DE-003,DE-007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0.46419098143236076,1,0,0,1,0,0,60,0.0019704433497536944,115,0.005121580547112469,0.010638297872340425,0.0024142179715041824,0.0041946986688451565,0.4224881450132319,0.00023712421479230004,0.006978510638297872,0.003940886699507395,0.017241379310344827,0.005714285714285698,0.0140432706604391,1.3667815142800193e-05,0.0005315261444422297,17,0.5714285714285714,3.8120038055526817
mad-1.2.8.2.2.8-1.0.0,mad-1.2.8.2.2.8,1.0.0,10月1日,2,"DE-003,DE-007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0.46419098143236076,1,0,0,1,0,0,60,0.0019704433497536944,115,0.005121580547112469,0.010638297872340425,0.0024142179715041824,0.0041946986688451565,0.4224881450132319,0.00023712421479230004,0.006978510638297872,0.003940886699507395,0.017241379310344827,0.005714285714285698,0.0140432706604391,1.3667815142800193e-05,0.0005315261444422297,17,0.5714285714285714,3.8120038055526817
multi-cloud-data-migrator-1.258.4,multi-cloud-data-migrator,1.258.4,10月1日,7,"DE-001,DE-002,DE-003,DE-007,IG-001,IG-007,SP-003",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11414,0.516774573278399,3,0.0004380585246188891,0,0.9985106010162957,0,0.0010513404590853338,5283,4.0554861746457394e-05,6131,9.321685474978471e-05,0.0003622204111201666,3.785438881799839e-05,6.440694774349605e-05,0.4320699939686336,3.9311372270896444e-09,1.4407798264679297e-06,8.110972349292732e-05,0.0007009550512573382,8.761170492378324e-05,0.00014350005122835908,1.6460177754977888e-09,2.149792042937858e-07,252,0.8,6.408098348939791
testcatplzignore2-1.0.16,testcatplzignore2,1.0.16,10月2日,8,"DE-001,DE-002,IG-001,IG-002,IG-003,IG-004,PE-001,PE-002",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.21794871794871795,3,0.47058823529411764,0,0.4117647058823529,0.11764705882352941,0,4,0.014705882352941176,13,0.022154316271963334,0.03896103896103896,0.014375457282507352,0.023898925043883825,0.244382773802625,0.0014575208073660088,0.006151742993848257,0.029411764705882353,0.1875,0.058823529411764705,0.09126468749999998,0.0004901960784313725,0.008333333333333333,8,0.6666666666666666,2.6986604604011153
hex-stablecoin-7.7.7,hex-stablecoin,7.7.7,10月2日,2,"PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3333333333333333,1,0,0,0,1,0,0,0,2,0.4,0.6000000000000001,0.19609478923940765,0.23851373452227542,0.3921895784788153,0.05000000000000001,0.10000000000000002,0,0,0.5,0.5,0,0,2,0.3333333333333333,1
hubl-parser-1.0.0,hubl-parser,1.0.0,10月2日,11,"DE-001,DT-001,DT-002,DT-004,DT-010,IG-001,IG-002,IG-003,IG-004,PE-001,PE-002",1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.15,4,0.3333333333333333,0.4,0.13333333333333333,0.13333333333333333,0,2,0.009523809523809525,13,0.01952861952861953,0.04040404040404041,0.0094977795739595,0.011877515992900496,0.1424666936093925,0.002906617192331478,0.018552875695732836,0.019047619047619046,0.07142857142857142,0.06666666666666665,0.11077116556378597,0,0,7,0.4166666666666667,2.5492553971685004
advertising-charts-99.0.0,advertising-charts,99.0.0,10月2日,7,"DE-001,DE-003,DE-007,DT-004,DT-009,PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0.45348837209302323,3,0,0.008547008547008548,0.9743589743589743,0.017094017094017096,0,41,0.0030209254347185383,76,0.007715587482124433,0.019455252918287938,0.0036167405321468177,0.006383146309101338,0.42315864226117766,3.217599521101467e-05,0.0003529304474708171,0.006041850869437072,0.02586206896551724,0.00854700854700854,0.01749876104561851,2.562821153525801e-06,7.496251874062968e-05,19,0.6521739130434783,3.7159816474455374
mad-10.2.1.2.2.8-1.0.0,mad-10.2.1.2.2.8,1.0.0,10月2日,2,"DE-003,DE-007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0.4621409921671018,1,0,0,1,0,0,61,0.00195814072932717,116,0.005117283402845546,0.010471204188481676,0.0023800410114294865,0.004166926833586343,0.42126725902301915,0.0002036843850459771,0.004947300435613088,0.003916281458654347,0.017045454545454544,0.005649717514124287,0.011296919544456111,1.724264436128843e-05,0.0006818181818181819,15,0.5555555555555556,3.7112626519192817
gardr-finn-js-7.7.7,gardr-finn-js,7.7.7,10月3日,2,"PE-001,PE-002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3333333333333333,1,0,0,0,1,0,0,0,2,0.4,0.6000000000000001,0.19609478923940765,0.23851373452227542,0.3921895784788153,0.05000000000000001,0.10000000000000002,0,0,0.5,0.5,0,0,2,0.3333333333333333,1
