package_name,data_type,label,hit_rules_count,hit_rules,rule_IG-001,rule_IG-002,rule_IG-003,rule_IG-004,rule_IG-005,rule_IG-006,rule_IG-007,rule_IG-008,rule_IG-009,rule_IG-010,rule_IG-011,rule_DT-001,rule_DT-002,rule_DT-003,rule_DT-004,rule_DT-006,rule_DT-007,rule_DT-008,rule_DT-009,rule_DT-010,rule_DT-011,rule_DT-012,rule_DT-013,rule_IG-013,rule_IG-014,rule_DT-014,rule_DT-016,rule_DT-017,rule_DT-018,rule_DT-020,rule_DT-030,rule_DT-032,rule_IG-012,rule_DE-001,rule_DE-002,rule_DE-003,rule_DE-004,rule_DE-005,rule_DE-006,rule_DE-007,rule_PE-001,rule_PE-002,rule_PE-003,rule_PE-004,rule_PE-005,rule_PE-006,rule_PE-007,rule_PE-008,rule_PE-009,rule_PE-010,rule_PE-011,rule_PE-012,rule_PE-013,rule_PE-014,rule_PE-015,rule_PE-016,rule_SP-001,rule_SP-002,rule_SP-003,rule_SP-004,malicious_node_count,malicious_ratio,category_diversity,IG_ratio,DT_ratio,DE_ratio,PE_ratio,SP_ratio,malicious_internal_edges,malicious_density,malicious_components,mean_degree_centrality_full,max_degree_centrality_full,mean_malicious_pagerank,max_malicious_pagerank,sum_malicious_pagerank,mean_malicious_betweenness,max_malicious_betweenness,mean_degree_centrality_sub,max_degree_centrality_sub,mean_pagerank_sub,max_pagerank_sub,mean_betweenness_sub,max_betweenness_sub,num_malicious_communities,max_community_maliciousness_ratio,malicious_community_entropy
2destate-1.3.22,unknown,-1,10,"DE-001,DE-002,DE-004,DE-005,DT-004,IG-007,IG-013,PE-002,PE-009,PE-010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,115,0.006965053600629883,4,0.3739130434782609,0.06086956521739131,0.22608695652173913,0.3391304347826087,0.0,7,0.0005339435545385202,108,0.00011271166355041768,0.0021199273167777106,6.905050415081265e-05,8.872096805641102e-05,0.007940807977343454,1.2769789648518084e-08,7.342629047897898e-07,0.0010678871090770404,0.008771929824561403,0.008695652173913007,0.015277909098380824,0.0,0.0,35,0.12,4.445359885512547
2destate-1.3.23,unknown,-1,10,"DE-001,DE-002,DE-004,DE-005,DT-004,IG-007,IG-013,PE-002,PE-009,PE-010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,115,0.006965053600629883,4,0.3739130434782609,0.06086956521739131,0.22608695652173913,0.3391304347826087,0.0,7,0.0005339435545385202,108,0.00011271166355041768,0.0021199273167777106,6.905050415081265e-05,8.872096805641102e-05,0.007940807977343454,1.2769789648518084e-08,7.342629047897898e-07,0.0010678871090770404,0.008771929824561403,0.008695652173913007,0.015277909098380824,0.0,0.0,35,0.12,4.445359885512547
2destate-1.3.24,unknown,-1,10,"DE-001,DE-002,DE-004,DE-005,DT-004,IG-007,IG-013,PE-002,PE-009,PE-010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,115,0.006968429982427437,4,0.3739130434782609,0.06086956521739131,0.22608695652173913,0.3391304347826087,0.0,7,0.0005339435545385202,108,0.00011276630500650787,0.002120955035753242,6.908826929277655e-05,8.876826865927552e-05,0.007945150968669304,1.2775981061590085e-08,7.346189110414299e-07,0.0010678871090770404,0.008771929824561403,0.008695652173913007,0.015277909098380824,0.0,0.0,35,0.12,4.407182846159824
2destate-1.3.25,unknown,-1,10,"DE-001,DE-002,DE-004,DE-005,DT-004,IG-007,IG-013,PE-002,PE-009,PE-010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,115,0.006968429982427437,4,0.3739130434782609,0.06086956521739131,0.22608695652173913,0.3391304347826087,0.0,7,0.0005339435545385202,108,0.00011276630500650787,0.002120955035753242,6.908826929277655e-05,8.876826865927552e-05,0.007945150968669304,1.2775981061590085e-08,7.346189110414299e-07,0.0010678871090770404,0.008771929824561403,0.008695652173913007,0.015277909098380824,0.0,0.0,35,0.12,4.407182846159824
2destate-1.3.26,unknown,-1,10,"DE-001,DE-002,DE-004,DE-005,DT-004,IG-007,IG-013,PE-002,PE-009,PE-010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,115,0.006968429982427437,4,0.3739130434782609,0.06086956521739131,0.22608695652173913,0.3391304347826087,0.0,7,0.0005339435545385202,108,0.00011276630500650787,0.002120955035753242,6.908826929277655e-05,8.876826865927552e-05,0.007945150968669304,1.2775981061590085e-08,7.346189110414299e-07,0.0010678871090770404,0.008771929824561403,0.008695652173913007,0.015277909098380824,0.0,0.0,35,0.12,4.407182846159824
2destate-1.3.27,unknown,-1,10,"DE-001,DE-002,DE-004,DE-005,DT-004,IG-007,IG-013,PE-002,PE-009,PE-010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,115,0.006968429982427437,4,0.3739130434782609,0.06086956521739131,0.22608695652173913,0.3391304347826087,0.0,7,0.0005339435545385202,108,0.00011276630500650787,0.002120955035753242,6.908826929277655e-05,8.876826865927552e-05,0.007945150968669304,1.2775981061590085e-08,7.346189110414299e-07,0.0010678871090770404,0.008771929824561403,0.008695652173913007,0.015277909098380824,0.0,0.0,35,0.12,4.407182846159824
2destate-1.3.28,unknown,-1,10,"DE-001,DE-002,DE-004,DE-005,DT-004,IG-007,IG-013,PE-002,PE-009,PE-010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,115,0.006964631782945737,4,0.3739130434782609,0.06086956521739131,0.22608695652173913,0.3391304347826087,0.0,7,0.0005339435545385202,108,0.0001127048370914778,0.0021197989219308338,6.904773486965623e-05,8.871700749231449e-05,0.007940489510010466,1.2769016143795744e-08,7.342184282682553e-07,0.0010678871090770404,0.008771929824561403,0.008695652173913007,0.015277909098380824,0.0,0.0,35,0.12,4.4561869507111265
2destate-1.3.30,unknown,-1,10,"DE-001,DE-002,DE-004,DE-005,DT-004,IG-007,IG-013,PE-002,PE-009,PE-010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,115,0.006965897389302805,4,0.3739130434782609,0.06086956521739131,0.22608695652173913,0.3391304347826087,0.0,7,0.0005339435545385202,108,0.00011272531894944216,0.0021201841531378724,6.906539938777375e-05,8.873824629220977e-05,0.007942520929593981,1.2771336939134963e-08,7.343518740002604e-07,0.0010678871090770404,0.008771929824561403,0.008695652173913007,0.015277909098380824,0.0,0.0,34,0.12,4.413971707473966
2destate-1.3.31,unknown,-1,10,"DE-001,DE-002,DE-004,DE-005,DT-004,IG-007,IG-013,PE-002,PE-009,PE-010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,115,0.006965897389302805,4,0.3739130434782609,0.06086956521739131,0.22608695652173913,0.3391304347826087,0.0,7,0.0005339435545385202,108,0.00011272531894944216,0.0021201841531378724,6.906539938777375e-05,8.873824629220977e-05,0.007942520929593981,1.2771336939134963e-08,7.343518740002604e-07,0.0010678871090770404,0.008771929824561403,0.008695652173913007,0.015277909098380824,0.0,0.0,34,0.12,4.413971707473966
2destate-1.3.32,unknown,-1,10,"DE-001,DE-002,DE-004,DE-005,DT-004,IG-007,IG-013,PE-002,PE-009,PE-010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,115,0.006965897389302805,4,0.3739130434782609,0.06086956521739131,0.22608695652173913,0.3391304347826087,0.0,7,0.0005339435545385202,108,0.00011272531894944216,0.0021201841531378724,6.906539938777375e-05,8.873824629220977e-05,0.007942520929593981,1.2771336939134963e-08,7.343518740002604e-07,0.0010678871090770404,0.008771929824561403,0.008695652173913007,0.015277909098380824,0.0,0.0,34,0.12,4.413971707473966
2destate-1.3.36,unknown,-1,10,"DE-001,DE-002,DE-004,DE-005,DT-004,IG-007,IG-013,PE-002,PE-009,PE-010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,115,0.006965475469412477,4,0.3739130434782609,0.06086956521739131,0.22608695652173913,0.3391304347826087,0.0,7,0.0005339435545385202,108,0.00011271849083635538,0.0021200557271791143,6.906262864459776e-05,8.873428397744655e-05,0.007942202294128743,1.2770563246958815e-08,7.343073867001319e-07,0.0010678871090770404,0.008771929824561403,0.008695652173913007,0.015277909098380824,0.0,0.0,35,0.12,4.407182846159824
2destate-1.3.38,unknown,-1,10,"DE-001,DE-002,DE-004,DE-005,DT-004,IG-007,IG-013,PE-002,PE-009,PE-010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,115,0.006964631782945737,4,0.3739130434782609,0.06086956521739131,0.22608695652173913,0.3391304347826087,0.0,7,0.0005339435545385202,108,0.00011270483709147781,0.0021197989219308338,6.905397005778341e-05,8.87232426804417e-05,0.007941206556645092,1.2769016143795744e-08,7.342184282682553e-07,0.0010678871090770404,0.008771929824561403,0.008695652173913007,0.015277909098380824,0.0,0.0,36,0.12,4.444996024817187
2destate-1.3.39,unknown,-1,10,"DE-001,DE-002,DE-004,DE-005,DT-004,IG-007,IG-013,PE-002,PE-009,PE-010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,115,0.006965897389302805,4,0.3739130434782609,0.06086956521739131,0.22608695652173913,0.3391304347826087,0.0,7,0.0005339435545385202,108,0.00011272531894944216,0.0021201841531378724,6.906539938777375e-05,8.873824629220977e-05,0.007942520929593981,1.2771336939134963e-08,7.343518740002604e-07,0.0010678871090770404,0.008771929824561403,0.008695652173913007,0.015277909098380824,0.0,0.0,34,0.12,4.413971707473966
2destate-1.3.40,unknown,-1,10,"DE-001,DE-002,DE-004,DE-005,DT-004,IG-007,IG-013,PE-002,PE-009,PE-010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,115,0.006966741382443812,4,0.3739130434782609,0.06086956521739131,0.22608695652173913,0.3391304347826087,0.0,7,0.0005339435545385202,108,0.00011273897765766315,0.0021204410517387615,6.907406085072905e-05,8.874929133145438e-05,0.007943516997833841,1.277288460476168e-08,7.344408647737966e-07,0.0010678871090770404,0.008771929824561403,0.008695652173913007,0.015277909098380824,0.0,0.0,36,0.12,4.463619585252633
2destate-1.3.41,unknown,-1,10,"DE-001,DE-002,DE-004,DE-005,DT-004,IG-007,IG-013,PE-002,PE-009,PE-010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,115,0.006965897389302805,4,0.3739130434782609,0.06086956521739131,0.22608695652173913,0.3391304347826087,0.0,7,0.0005339435545385202,108,0.00011272531894944216,0.0021201841531378724,6.906539938777375e-05,8.873824629220977e-05,0.007942520929593981,1.2771336939134963e-08,7.343518740002604e-07,0.0010678871090770404,0.008771929824561403,0.008695652173913007,0.015277909098380824,0.0,0.0,34,0.12,4.413971707473966
2destate-1.3.43,unknown,-1,10,"DE-001,DE-002,DE-004,DE-005,DT-004,IG-007,IG-013,PE-002,PE-009,PE-010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,115,0.006965475469412477,4,0.3739130434782609,0.06086956521739131,0.22608695652173913,0.3391304347826087,0.0,7,0.0005339435545385202,108,0.00011271849083635535,0.0021200557271791143,6.90595102951658e-05,8.873116562801457e-05,0.007941843683944067,1.2770563246958815e-08,7.343073867001319e-07,0.0010678871090770404,0.008771929824561403,0.008695652173913007,0.015277909098380824,0.0,0.0,36,0.12,4.444996024817188
