package_name,data_type,label,hit_rules_count,hit_rules,rule_IG-001,rule_IG-002,rule_IG-003,rule_IG-004,rule_IG-005,rule_IG-006,rule_IG-007,rule_IG-008,rule_IG-009,rule_IG-010,rule_IG-011,rule_DT-001,rule_DT-002,rule_DT-003,rule_DT-004,rule_DT-006,rule_DT-007,rule_DT-008,rule_DT-009,rule_DT-010,rule_DT-011,rule_DT-012,rule_DT-013,rule_IG-013,rule_IG-014,rule_DT-014,rule_DT-016,rule_DT-017,rule_DT-018,rule_DT-020,rule_DT-030,rule_DT-032,rule_IG-012,rule_DE-001,rule_DE-002,rule_DE-003,rule_DE-004,rule_DE-005,rule_DE-006,rule_DE-007,rule_PE-001,rule_PE-002,rule_PE-003,rule_PE-004,rule_PE-005,rule_PE-006,rule_PE-007,rule_PE-008,rule_PE-009,rule_PE-010,rule_PE-011,rule_PE-012,rule_PE-013,rule_PE-014,rule_PE-015,rule_PE-016,rule_SP-001,rule_SP-002,rule_SP-003,rule_SP-004,malicious_node_count,malicious_ratio,category_diversity,IG_ratio,DT_ratio,DE_ratio,PE_ratio,SP_ratio,malicious_internal_edges,malicious_density,malicious_components,mean_degree_centrality_full,max_degree_centrality_full,mean_malicious_pagerank,max_malicious_pagerank,sum_malicious_pagerank,mean_malicious_betweenness,max_malicious_betweenness,mean_degree_centrality_sub,max_degree_centrality_sub,mean_pagerank_sub,max_pagerank_sub,mean_betweenness_sub,max_betweenness_sub,num_malicious_communities,max_community_maliciousness_ratio,malicious_community_entropy
2x10-webscraper-1.4.3,unknown,-1,3,"DE-001,DT-001,DT-004",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.022727272727272728,2,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0,0.0,6,0.005703422053231939,0.015209125475285171,0.004627982717217485,0.004949010923798446,0.02776789630330491,1.9156532087191243e-05,0.00011493919252314745,0.0,0.0,0.16666666666666663,0.16666666666666663,0.0,0.0,3,0.4,1.2516291673878228
@0xgery-0xio-sdk-1.0.0,unknown,-1,3,"DT-002,DT-014,DT-016",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.005688282138794084,1,0.0,1.0,0.0,0.0,0.0,0,0.0,15,0.0003793626707132017,0.00037936267071320183,0.000410386511257424,0.000558661065675323,0.00615579766886136,0.0,0.0,0.0,0.0,0.06666666666666665,0.06666666666666665,0.0,0.0,9,0.09090909090909091,3.106890595608519
@0xgery-0xio-sdk-1.0.2,unknown,-1,3,"DT-002,DT-014,DT-016",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.005688282138794084,1,0.0,1.0,0.0,0.0,0.0,0,0.0,15,0.0003793626707132017,0.00037936267071320183,0.000410386511257424,0.000558661065675323,0.00615579766886136,0.0,0.0,0.0,0.0,0.06666666666666665,0.06666666666666665,0.0,0.0,9,0.09090909090909091,3.106890595608519
@0xgery-0xio-sdk-1.0.3,unknown,-1,3,"DT-002,DT-014,DT-016",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.005688282138794084,1,0.0,1.0,0.0,0.0,0.0,0,0.0,15,0.0003793626707132017,0.00037936267071320183,0.000410386511257424,0.000558661065675323,0.00615579766886136,0.0,0.0,0.0,0.0,0.06666666666666665,0.06666666666666665,0.0,0.0,9,0.09090909090909091,3.106890595608519
@0xgery-wallet-sdk-0.2.1,unknown,-1,3,"DT-002,DT-014,DT-016",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.006016847172081829,1,0.0,1.0,0.0,0.0,0.0,0,0.0,15,0.0004012841091492775,0.0004012841091492777,0.0004343870820648369,0.00059122623168377,0.0065158062309725534,0.0,0.0,0.0,0.0,0.06666666666666665,0.06666666666666665,0.0,0.0,9,0.09090909090909091,3.106890595608519
@0xsequence-hooks-5.3.19,unknown,-1,5,"DE-001,DE-005,DT-004,DT-011,IG-007",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.01012855473315154,3,0.07692307692307693,0.19230769230769232,0.7307692307692307,0.0,0.0,1,0.0015384615384615385,25,0.0008243899514359375,0.001558846453624318,0.0004573068493319057,0.0008706651046738599,0.011889978082629548,1.6500655012366873e-06,3.120123856883918e-05,0.003076923076923077,0.04,0.03846153846153847,0.06886876991351842,0.0,0.0,7,0.10377358490566038,2.4385691294036405
@0xsequence-immutable-connector-5.3.19,unknown,-1,3,"DT-002,DT-004,IG-001",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.07792207792207792,2,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0,0.0,6,0.03289473684210526,0.06578947368421052,0.010966870948655422,0.01296544976528297,0.06580122569193253,0.002090643274853801,0.00675438596491228,0.0,0.0,0.16666666666666663,0.16666666666666663,0.0,0.0,3,0.5,1.4591479170272448
@0xshariq-email-mcp-server-1.6.1,unknown,-1,14,"DE-001,DE-002,DT-002,DT-004,DT-007,IG-005,IG-007,IG-010,IG-011,PE-001,PE-002,PE-007,SP-001,SP-004",0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,142,0.02690922872844419,5,0.2676056338028169,0.04225352112676056,0.14788732394366197,0.528169014084507,0.014084507042253521,2,9.989012086704625e-05,140,0.00031634080449337407,0.000758150113722517,0.0001608419869691413,0.0002544876994350056,0.022839562149618062,1.7358606218369401e-07,3.7921878200130068e-06,0.0001997802417340925,0.0070921985815602835,0.0070422535211267555,0.01287320730572685,0.0,0.0,36,0.5714285714285714,4.842455143110009
@24vlh-ts-assert-1.0.18,unknown,-1,2,"DT-003,IG-001",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00522466039707419,2,0.8,0.2,0.0,0.0,0.0,0,0.0,5,0.0027196652719665266,0.008368200836820083,0.001192568035023755,0.0013612641530298779,0.005962840175118774,3.249468772590857e-05,0.00014150912396766635,0.0,0.0,0.2,0.2,0.0,0.0,3,0.058823529411764705,1.5219280948873621
@24vlh-ts-helpers-1.0.9,unknown,-1,4,"DE-001,DT-003,IG-001,PE-010",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0.029357798165137616,4,0.1875,0.0625,0.5625,0.1875,0.0,0,0.0,16,0.005859374999999999,0.011029411764705881,0.002183993941203265,0.0044839737702712795,0.03494390305925224,0.00021755695256924133,0.0007195523236919077,0.0,0.0,0.0625,0.0625,0.0,0.0,9,0.11538461538461539,2.952819531114783
@3nvs-polyfront-scaffold-1.0.34,unknown,-1,10,"DE-001,DE-002,DT-004,IG-001,IG-008,IG-010,PE-001,PE-002,PE-003,PE-007",1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.022929340196537203,4,0.4897959183673469,0.02040816326530612,0.32653061224489793,0.16326530612244897,0.0,0,0.0,49,0.0007643506840938627,0.0018726591760299626,0.0005240213620951291,0.0007140991728031984,0.025677046742661327,1.625766744873883e-06,1.8744134235016534e-05,0.0,0.0,0.02040816326530614,0.02040816326530613,0.0,0.0,22,0.23076923076923078,4.130970570559338
@a24z-dynamic-file-tree-0.1.6,unknown,-1,3,"IG-001,IG-007,IG-008",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00597609561752988,1,1.0,0.0,0.0,0.0,0.0,0,0.0,6,0.0009970089730807574,0.0009970089730807576,0.0010564289679682501,0.0013546977441909994,0.006338573807809501,0.0,0.0,0.0,0.0,0.16666666666666663,0.16666666666666663,0.0,0.0,4,0.07692307692307693,1.9182958340544896
@a24z-panels-1.0.11,unknown,-1,2,"DE-001,IG-013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0036350418029807343,2,0.4,0.0,0.6,0.0,0.0,0,0.0,10,0.0008,0.0010909090909090907,0.0003739764304999416,0.0005058072798880428,0.0037397643049994164,1.0917027679486757e-06,3.6390092264955854e-06,0.0,0.0,0.09999999999999999,0.09999999999999999,0.0,0.0,2,0.1,1.0
@abaplint-runtime-2.12.0,unknown,-1,5,"DE-001,DE-002,DT-003,PE-002,PE-009",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,0.005850136918098083,3,0.0,0.06382978723404255,0.8723404255319149,0.06382978723404255,0.0,10,0.004625346901017576,37,0.00023837839126369665,0.000995891945723889,0.0001527662665785322,0.0002097698153942904,0.007180014529191013,6.358339958208966e-07,2.739384798661696e-05,0.009250693802035151,0.06521739130434782,0.021276595744680864,0.052363581798328875,6.167129201356769e-05,0.000966183574879227,17,0.2318840579710145,3.4191733628138015
@abaplint-runtime-2.12.1,unknown,-1,5,"DE-001,DE-002,DT-003,PE-002,PE-009",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,0.005850136918098083,3,0.0,0.06382978723404255,0.8723404255319149,0.06382978723404255,0.0,10,0.004625346901017576,37,0.00023837839126369665,0.000995891945723889,0.0001527662665785322,0.0002097698153942904,0.007180014529191013,6.358339958208966e-07,2.739384798661696e-05,0.009250693802035151,0.06521739130434782,0.021276595744680864,0.052363581798328875,6.167129201356769e-05,0.000966183574879227,17,0.2318840579710145,3.4191733628138015
@abaplint-transpiler-2.12.0,unknown,-1,4,"DE-001,DE-005,IG-001,IG-007",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.00218158485723452,2,0.23529411764705882,0.0,0.7647058823529411,0.0,0.0,0,0.0,34,0.00011135100857591503,0.0002566735112936345,5.471126403473797e-05,9.135533259658162e-05,0.001860182977181091,2.4355451048692397e-08,4.1404266782777074e-07,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,18,0.08823529411764706,3.881005488054637
@abaplint-transpiler-2.12.1,unknown,-1,4,"DE-001,DE-005,IG-001,IG-007",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.00218158485723452,2,0.23529411764705882,0.0,0.7647058823529411,0.0,0.0,0,0.0,34,0.00011135100857591503,0.0002566735112936345,5.471126403473797e-05,9.135533259658162e-05,0.001860182977181091,2.4355451048692397e-08,4.1404266782777074e-07,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,18,0.08823529411764706,3.881005488054637
@abhishek14-abhi-npm-package-1.0.3,unknown,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
@abqm-ds-tokens-2.0.16,unknown,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
