package_name,data_type,label,hit_rules_count,hit_rules,rule_IG-001,rule_IG-002,rule_IG-003,rule_IG-004,rule_IG-005,rule_IG-006,rule_IG-007,rule_IG-008,rule_IG-009,rule_IG-010,rule_IG-011,rule_DT-001,rule_DT-002,rule_DT-003,rule_DT-004,rule_DT-006,rule_DT-007,rule_DT-008,rule_DT-009,rule_DT-010,rule_DT-011,rule_DT-012,rule_DT-013,rule_IG-013,rule_IG-014,rule_DT-014,rule_DT-016,rule_DT-017,rule_DT-018,rule_DT-020,rule_DT-030,rule_DT-032,rule_IG-012,rule_DE-001,rule_DE-002,rule_DE-003,rule_DE-004,rule_DE-005,rule_DE-006,rule_DE-007,rule_PE-001,rule_PE-002,rule_PE-003,rule_PE-004,rule_PE-005,rule_PE-006,rule_PE-007,rule_PE-008,rule_PE-009,rule_PE-010,rule_PE-011,rule_PE-012,rule_PE-013,rule_PE-014,rule_PE-015,rule_PE-016,rule_SP-001,rule_SP-002,rule_SP-003,rule_SP-004,malicious_node_count,malicious_ratio,category_diversity,IG_ratio,DT_ratio,DE_ratio,PE_ratio,SP_ratio,malicious_internal_edges,malicious_density,malicious_components,mean_degree_centrality_full,max_degree_centrality_full,mean_malicious_pagerank,max_malicious_pagerank,sum_malicious_pagerank,mean_malicious_betweenness,max_malicious_betweenness,mean_degree_centrality_sub,max_degree_centrality_sub,mean_pagerank_sub,max_pagerank_sub,mean_betweenness_sub,max_betweenness_sub,num_malicious_communities,max_community_maliciousness_ratio,malicious_community_entropy
haven-playwright-integration-1.1.0,unknown,-1,12,"DE-001,DT-001,DT-002,DT-003,DT-010,DT-018,IG-001,IG-007,PE-001,PE-003,PE-007,SP-004",1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0.12536443148688048,5,0.16279069767441862,0.09302325581395349,0.3488372093023256,0.37209302325581395,0.023255813953488372,0,0.0,43,0.004419964640282877,0.011695906432748537,0.00268351388461345,0.004946365869178346,0.11539109703837834,9.575759171052732e-05,0.0021176107423985183,0.0,0.0,0.023255813953488393,0.023255813953488382,0.0,0.0,15,0.42857142857142855,3.5678135221850056
hbsig-0.1.5,unknown,-1,7,"DE-001,DE-002,DE-004,DT-001,IG-001,IG-007,PE-002",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0.023280829811755666,4,0.07590759075907591,0.0231023102310231,0.8877887788778878,0.013201320132013201,0.0,59,0.000644766463401307,247,0.0002239274180991171,0.0012294452128477024,7.944130789982277e-05,0.0001847534876849305,0.0240707162936463,5.010061648367447e-06,0.00025715062377251133,0.0012895329268026137,0.009933774834437087,0.003300330033003328,0.010284569107537044,1.2344197170811663e-06,4.400343226771688e-05,40,0.38095238095238093,4.444024820805752
hedgehog-splitmix-wasm-0.1.0,unknown,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
helmstack-1.0.0,unknown,-1,5,"DE-001,IG-001,IG-005,PE-002,PE-003",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.025220680958385876,3,0.38333333333333336,0.0,0.5,0.11666666666666667,0.0,3,0.000847457627118644,57,0.0011283992150266325,0.001682085786375105,0.00045997266290011783,0.0007896140604791747,0.02759835977400707,2.1043763597951067e-07,1.262625815877064e-05,0.001694915254237288,0.01694915254237288,0.01666666666666667,0.029553020833333346,0.0,0.0,14,0.056451612903225805,3.551468266741392
helmstack-1.0.2,unknown,-1,5,"DE-001,IG-001,IG-005,PE-002,PE-003",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0.025359576078728237,3,0.40298507462686567,0.0,0.4925373134328358,0.1044776119402985,0.0,3,0.0006784260515603799,64,0.0010116023442047614,0.0015145778114350624,0.00040866775825568446,0.0007101454588886495,0.027380739803130858,1.1876951341875869e-06,2.273587828301952e-05,0.00135685210312076,0.015151515151515152,0.014925373134328353,0.02658265810621653,0.0,0.0,15,0.055865921787709494,3.663450023496118
helmstack-addons-1.0.0,unknown,-1,5,"IG-001,IG-005,PE-002,PE-003,PE-007",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.11684782608695653,2,0.32558139534883723,0.0,0.0,0.6744186046511628,0.0,15,0.008305647840531562,28,0.004625815854508587,0.010899182561307902,0.0023654215289304363,0.0047937136064377895,0.10171312574400876,0.0,0.0,0.016611295681063135,0.023809523809523808,0.02325581395348837,0.03320661126310414,0.0,0.0,7,0.3333333333333333,1.583683762136464
helmstack-core-1.0.0,unknown,-1,6,"DE-001,IG-001,IG-005,IG-008,PE-002,PE-003",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.011558389796731766,3,0.3793103448275862,0.0,0.3103448275862069,0.3103448275862069,0.0,0,0.0,29,0.0007424517406368584,0.001594896331738437,0.0003892790280794846,0.0007261029328605371,0.011289091814305053,4.1280224643395783e-07,1.1971265146584777e-05,0.0,0.0,0.03448275862068962,0.03448275862068964,0.0,0.0,10,0.14285714285714285,2.774592175072036
helmstack-schemas-1.0.0,unknown,-1,1,DT-014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.005970149253731343,1,0.0,1.0,0.0,0.0,0.0,0,0.0,4,0.0014947683109118087,0.0014947683109118087,0.0013048514632322565,0.0014469919611795929,0.005219405852929026,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,1,0.1,-0.0
hexo-admonition-fix-2.1.4,unknown,-1,1,DE-002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008,1,0.0,0.0,1.0,0.0,0.0,0,0.0,1,0.008064516129032258,0.008064516129032258,0.009898333069076793,0.009898333069076793,0.009898333069076793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.024390243902439025,-0.0
hiback-2.1.7,unknown,-1,3,"DE-001,DT-002,DT-003",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.005434782608695652,2,0.0,0.8,0.2,0.0,0.0,0,0.0,10,0.001087547580206634,0.001087547580206634,0.00043136245580181146,0.0006548948530284993,0.004313624558018115,4.354923933798056e-06,2.1774619668990276e-05,0.0,0.0,0.09999999999999999,0.09999999999999999,0.0,0.0,8,0.058823529411764705,2.9219280948873623
